shotNO, times, types, nel, B, Pech, Pnbi-tan, Pnbi-perp, Pinput, Prad, Prad/Pinput, Wp, beta, Rax, rax_vmec, a99, D/(H+D), CIII, CIV, OV, OVI, FeXVI, Ip, Isat@4R, Isat@6L, Isat@7L, reff@100eV, ne@100eV, dVdreff@100eV, Te@center, Te@edge, ne@center, SDLloop_dPhi, SDLloop_dPhi_ext, SDLloop_dTheta
1.15083e+05,3.78000e+00,0.00000e+00,2.53054e+00,2.53850e+00,0.00000e+00,5.02005e+00,0.00000e+00,5.02005e+00,6.05320e-01,1.20580e-01,1.03519e-01,1.32519e-01,3.82630e+00,3.93940e+00,5.66203e-01,0.00000e+00,1.46009e+00,8.81631e-02,1.46009e+00,1.68265e-01,1.46009e+00,-5.81840e+00,2.38915e-01,2.31345e-01,1.90860e-01,5.55418e-01,2.54731e+00,9.34959e+01,1.50739e+00,1.05530e-01,2.19698e+00,5.35741e-04,5.75334e-04,2.18270e-01
1.15083e+05,3.79000e+00,0.00000e+00,2.54027e+00,2.53850e+00,0.00000e+00,5.03422e+00,0.00000e+00,5.03422e+00,6.12210e-01,1.21610e-01,1.04519e-01,1.33800e-01,3.82630e+00,3.93940e+00,5.65426e-01,0.00000e+00,1.46988e+00,8.78253e-02,1.46988e+00,1.69549e-01,1.46988e+00,-5.85580e+00,2.38400e-01,2.38930e-01,1.84510e-01,5.54848e-01,2.55825e+00,9.33153e+01,1.48222e+00,1.04112e-01,2.22429e+00,5.36000e-04,5.75334e-04,2.21058e-01
1.15083e+05,3.80000e+00,0.00000e+00,2.55001e+00,2.53850e+00,0.00000e+00,5.04437e+00,0.00000e+00,5.04437e+00,6.19090e-01,1.22729e-01,1.05218e-01,1.34694e-01,3.82630e+00,3.93940e+00,5.64650e-01,0.00000e+00,1.42023e+00,8.36861e-02,1.42023e+00,1.63137e-01,1.42023e+00,-6.13030e+00,2.44830e-01,2.35955e-01,1.86810e-01,5.54279e-01,2.56919e+00,9.31346e+01,1.45704e+00,1.02695e-01,2.25159e+00,5.35672e-04,5.75334e-04,2.22150e-01
1.15083e+05,3.81000e+00,0.00000e+00,2.57888e+00,2.53850e+00,0.00000e+00,5.05036e+00,0.00000e+00,5.05036e+00,6.25740e-01,1.23900e-01,1.06252e-01,1.36018e-01,3.82645e+00,3.93934e+00,5.65059e-01,0.00000e+00,1.46300e+00,1.05472e-01,1.46300e+00,1.65111e-01,1.46300e+00,-6.12630e+00,2.47210e-01,2.31870e-01,1.94010e-01,5.54673e-01,2.60780e+00,9.32596e+01,1.47886e+00,1.03768e-01,2.26672e+00,5.35727e-04,5.75334e-04,2.24376e-01
1.15083e+05,3.82000e+00,0.00000e+00,2.60774e+00,2.53850e+00,0.00000e+00,5.03167e+00,0.00000e+00,5.03167e+00,6.08950e-01,1.21023e-01,1.07331e-01,1.37399e-01,3.82660e+00,3.93928e+00,5.65468e-01,0.00000e+00,1.44869e+00,9.86677e-02,1.44869e+00,1.70761e-01,1.44869e+00,-6.39150e+00,2.49365e-01,2.38955e-01,1.93235e-01,5.55067e-01,2.64641e+00,9.33845e+01,1.50068e+00,1.04842e-01,2.28185e+00,5.35195e-04,5.75334e-04,2.27321e-01
1.15083e+05,3.83000e+00,0.00000e+00,2.63661e+00,2.53850e+00,0.00000e+00,5.08336e+00,0.00000e+00,5.08336e+00,6.04830e-01,1.18982e-01,1.08290e-01,1.38627e-01,3.82675e+00,3.93922e+00,5.65877e-01,0.00000e+00,1.47360e+00,8.46161e-02,1.47360e+00,1.72608e-01,1.47360e+00,-6.23430e+00,2.65840e-01,2.36310e-01,1.97990e-01,5.55461e-01,2.68502e+00,9.35094e+01,1.52250e+00,1.05915e-01,2.29697e+00,5.35287e-04,5.75334e-04,2.28499e-01
1.15083e+05,3.84000e+00,0.00000e+00,2.66046e+00,2.53850e+00,0.00000e+00,5.09797e+00,0.00000e+00,5.09797e+00,5.87820e-01,1.15305e-01,1.09057e-01,1.39609e-01,3.82680e+00,3.93920e+00,5.65658e-01,0.00000e+00,1.46403e+00,8.56995e-02,1.46403e+00,1.61889e-01,1.46403e+00,-6.41130e+00,2.53530e-01,2.40720e-01,1.96115e-01,5.55200e-01,2.70096e+00,9.34274e+01,1.51689e+00,1.05314e-01,2.32842e+00,5.35805e-04,5.75334e-04,2.31291e-01
1.15083e+05,3.85000e+00,0.00000e+00,2.68215e+00,2.53850e+00,0.00000e+00,5.10957e+00,0.00000e+00,5.10957e+00,6.44980e-01,1.26230e-01,1.09856e-01,1.40632e-01,3.82680e+00,3.93920e+00,5.65171e-01,0.00000e+00,1.45767e+00,9.23139e-02,1.45767e+00,1.62369e-01,1.45767e+00,-6.50600e+00,2.63180e-01,2.41760e-01,1.87350e-01,5.54658e-01,2.70719e+00,9.32566e+01,1.49953e+00,1.03994e-01,2.36687e+00,5.35008e-04,5.75334e-04,2.32079e-01
1.15083e+05,3.86000e+00,0.00000e+00,2.70385e+00,2.53850e+00,0.00000e+00,5.09681e+00,0.00000e+00,5.09681e+00,6.56860e-01,1.28877e-01,1.10697e-01,1.41709e-01,3.82680e+00,3.93920e+00,5.64683e-01,0.00000e+00,1.49291e+00,9.15732e-02,1.49291e+00,1.57479e-01,1.49291e+00,-6.53150e+00,2.70605e-01,2.40060e-01,1.91185e-01,5.54116e-01,2.71341e+00,9.30859e+01,1.48216e+00,1.02675e-01,2.40532e+00,5.34841e-04,5.75334e-04,2.34342e-01
1.15083e+05,3.87000e+00,0.00000e+00,2.72955e+00,2.53850e+00,0.00000e+00,5.06824e+00,0.00000e+00,5.06824e+00,6.22320e-01,1.22788e-01,1.11499e-01,1.42735e-01,3.82704e+00,3.93999e+00,5.64871e-01,0.00000e+00,1.51465e+00,8.89158e-02,1.51465e+00,1.57792e-01,1.51465e+00,-6.66410e+00,2.63910e-01,2.44800e-01,5.94941e-13,5.54010e-01,2.73539e+00,9.30529e+01,1.47840e+00,1.02633e-01,2.42941e+00,5.35262e-04,5.75334e-04,2.35798e-01
1.15083e+05,3.88000e+00,0.00000e+00,2.76126e+00,2.53850e+00,0.00000e+00,5.12622e+00,0.00000e+00,5.12622e+00,6.00830e-01,1.17207e-01,1.12369e-01,1.43849e-01,3.82762e+00,3.94196e+00,5.66074e-01,0.00000e+00,1.50076e+00,9.14076e-02,1.50076e+00,1.57718e-01,1.50076e+00,-6.48270e+00,2.74500e-01,2.40775e-01,1.96575e-01,5.54557e-01,2.78102e+00,9.32267e+01,1.49503e+00,1.04507e-01,2.43197e+00,5.35152e-04,5.75334e-04,2.36906e-01
1.15083e+05,3.89000e+00,0.00000e+00,2.79297e+00,2.53850e+00,0.00000e+00,5.13368e+00,0.00000e+00,5.13368e+00,6.68450e-01,1.30209e-01,1.12903e-01,1.44533e-01,3.82821e+00,3.94393e+00,5.67277e-01,0.00000e+00,1.50646e+00,8.86512e-02,1.50646e+00,1.55927e-01,1.50646e+00,-6.48040e+00,2.57000e-01,2.44630e-01,1.99680e-01,5.55105e-01,2.82664e+00,9.34004e+01,1.51167e+00,1.06381e-01,2.43454e+00,5.34527e-04,5.75334e-04,2.39191e-01
1.15083e+05,3.90000e+00,0.00000e+00,2.82468e+00,2.53850e+00,0.00000e+00,5.14714e+00,0.00000e+00,5.14714e+00,6.79260e-01,1.31969e-01,1.13755e-01,1.45624e-01,3.82880e+00,3.94590e+00,5.68480e-01,0.00000e+00,1.48265e+00,8.24518e-02,1.48265e+00,1.61116e-01,1.48265e+00,-6.60350e+00,2.78985e-01,2.46575e-01,1.99945e-01,5.55652e-01,2.87226e+00,9.35742e+01,1.52830e+00,1.08255e-01,2.43710e+00,5.34022e-04,5.75334e-04,2.39922e-01
1.15083e+05,3.91000e+00,0.00000e+00,2.84319e+00,2.53850e+00,0.00000e+00,5.14117e+00,0.00000e+00,5.14117e+00,6.27880e-01,1.22128e-01,1.14188e-01,1.46177e-01,3.82819e+00,3.94387e+00,5.67962e-01,0.00000e+00,1.45924e+00,1.00802e-01,1.45924e+00,1.60067e-01,1.45924e+00,-6.54120e+00,2.78970e-01,2.39510e-01,2.00630e-01,5.55366e-01,2.87256e+00,9.34816e+01,1.52180e+00,1.06967e-01,2.44751e+00,5.34242e-04,5.75334e-04,2.42094e-01
1.15083e+05,3.92000e+00,0.00000e+00,2.86170e+00,2.53850e+00,0.00000e+00,5.11687e+00,0.00000e+00,5.11687e+00,6.40760e-01,1.25225e-01,1.14949e-01,1.47151e-01,3.82759e+00,3.94184e+00,5.67444e-01,0.00000e+00,1.48052e+00,9.84379e-02,1.48052e+00,1.55607e-01,1.48052e+00,-6.56810e+00,2.70800e-01,1.24050e-01,2.03510e-01,5.55081e-01,2.87286e+00,9.33891e+01,1.51530e+00,1.05679e-01,2.45791e+00,5.34026e-04,5.75334e-04,2.42545e-01
1.15083e+05,3.93000e+00,0.00000e+00,2.88021e+00,2.53850e+00,0.00000e+00,5.14435e+00,0.00000e+00,5.14435e+00,6.96690e-01,1.35428e-01,1.15562e-01,1.47936e-01,3.82698e+00,3.93981e+00,5.66925e-01,0.00000e+00,1.48965e+00,8.59658e-02,1.48965e+00,1.44434e-01,1.48965e+00,-6.52610e+00,2.72670e-01,2.47590e-01,2.05160e-01,5.54795e-01,2.87315e+00,9.32965e+01,1.50879e+00,1.04390e-01,2.46832e+00,5.34215e-04,5.75334e-04,2.44371e-01
1.15083e+05,3.94000e+00,0.00000e+00,2.86420e+00,2.53850e+00,0.00000e+00,5.14946e+00,0.00000e+00,5.14946e+00,7.00440e-01,1.36022e-01,1.16042e-01,1.48550e-01,3.82722e+00,3.94062e+00,5.65525e-01,0.00000e+00,1.51843e+00,9.49655e-02,1.51843e+00,1.53760e-01,1.51843e+00,-6.65800e+00,2.72860e-01,2.42075e-01,2.03290e-01,5.53945e-01,2.86063e+00,9.30320e+01,1.49975e+00,1.02626e-01,2.52620e+00,5.34692e-04,5.75334e-04,2.45998e-01
1.15083e+05,3.95000e+00,0.00000e+00,2.83339e+00,2.53850e+00,0.00000e+00,5.17389e+00,0.00000e+00,5.17389e+00,5.94550e-01,1.14914e-01,1.16723e-01,1.49422e-01,3.82783e+00,3.94265e+00,5.63746e-01,0.00000e+00,1.58319e+00,9.77276e-02,1.58319e+00,1.53703e-01,1.58319e+00,-6.85930e+00,2.79460e-01,2.44370e-01,0.00000e+00,5.52854e-01,2.84261e+00,9.26937e+01,1.48962e+00,1.00657e-01,2.60443e+00,5.34412e-04,5.75334e-04,2.46404e-01
1.15083e+05,3.96000e+00,0.00000e+00,2.80257e+00,2.53850e+00,0.00000e+00,5.13146e+00,0.00000e+00,5.13146e+00,7.10690e-01,1.38497e-01,1.17249e-01,1.50095e-01,3.82844e+00,3.94468e+00,5.61967e-01,0.00000e+00,1.60759e+00,9.35569e-02,1.60759e+00,1.64135e-01,1.60759e+00,-6.77490e+00,2.80355e-01,2.42705e-01,1.02860e-01,5.51763e-01,2.82460e+00,9.23554e+01,1.47948e+00,9.86881e-02,2.68266e+00,5.34779e-04,5.75334e-04,2.48695e-01
1.15083e+05,3.97000e+00,0.00000e+00,2.79893e+00,2.53850e+00,0.00000e+00,5.13812e+00,0.00000e+00,5.13812e+00,6.02500e-01,1.17261e-01,1.17730e-01,1.50712e-01,3.82880e+00,3.94590e+00,5.61068e-01,0.00000e+00,1.57828e+00,1.02396e-01,1.57828e+00,1.59096e-01,1.57828e+00,-7.00170e+00,2.91740e-01,2.48740e-01,2.10560e-01,5.51146e-01,2.82352e+00,9.21635e+01,1.47433e+00,9.76066e-02,2.72438e+00,5.35520e-04,5.75334e-04,2.50001e-01
1.15083e+05,3.98000e+00,0.00000e+00,2.83605e+00,2.53850e+00,0.00000e+00,5.16152e+00,0.00000e+00,5.16152e+00,7.21240e-01,1.39734e-01,1.18244e-01,1.51370e-01,3.82880e+00,3.94590e+00,5.61489e-01,0.00000e+00,1.60409e+00,1.02784e-01,1.60409e+00,1.63890e-01,1.60409e+00,-6.92110e+00,2.83325e-01,1.21595e-01,2.10830e-01,5.51238e-01,2.84785e+00,9.21913e+01,1.47665e+00,9.78560e-02,2.71132e+00,5.35564e-04,5.75334e-04,2.49649e-01
1.15083e+05,3.99000e+00,0.00000e+00,2.87317e+00,2.53850e+00,0.00000e+00,5.16589e+00,0.00000e+00,5.16589e+00,7.24220e-01,1.40193e-01,1.18980e-01,1.52312e-01,3.82880e+00,3.94590e+00,5.61909e-01,0.00000e+00,1.60377e+00,8.95525e-02,1.60377e+00,1.56691e-01,1.60377e+00,-7.18320e+00,3.08580e-01,2.45160e-01,2.06850e-01,5.51331e-01,2.87217e+00,9.22191e+01,1.47898e+00,9.81055e-02,2.69826e+00,5.35825e-04,5.75334e-04,2.51096e-01
1.15083e+05,4.00000e+00,0.00000e+00,2.91029e+00,2.53850e+00,0.00000e+00,5.17647e+00,0.00000e+00,5.17647e+00,6.17790e-01,1.19346e-01,1.19394e-01,1.52842e-01,3.82880e+00,3.94590e+00,5.62330e-01,0.00000e+00,1.56988e+00,9.17776e-02,1.56988e+00,1.51325e-01,1.56988e+00,-7.45940e+00,2.95555e-01,2.41820e-01,2.08970e-01,5.51424e-01,2.89650e+00,9.22468e+01,1.48130e+00,9.83549e-02,2.68520e+00,5.35944e-04,5.75334e-04,2.51535e-01
1.15083e+05,4.01000e+00,0.00000e+00,2.90575e+00,2.53850e+00,0.00000e+00,5.15192e+00,0.00000e+00,5.15192e+00,7.34390e-01,1.42547e-01,1.20005e-01,1.53624e-01,3.82880e+00,3.94590e+00,5.61551e-01,0.00000e+00,1.60595e+00,1.03691e-01,1.60595e+00,1.58307e-01,1.60595e+00,-7.49910e+00,2.78990e-01,2.47730e-01,2.11550e-01,5.50905e-01,2.89292e+00,9.20916e+01,1.47721e+00,9.72045e-02,2.72881e+00,5.36205e-04,5.75334e-04,2.52512e-01
1.15083e+05,4.02000e+00,0.00000e+00,2.90121e+00,2.53850e+00,0.00000e+00,5.12798e+00,0.00000e+00,5.12798e+00,6.25510e-01,1.21980e-01,1.20518e-01,1.54280e-01,3.82880e+00,3.94590e+00,5.60772e-01,0.00000e+00,1.60509e+00,9.54429e-02,1.60509e+00,1.60209e-01,1.60509e+00,-7.65730e+00,2.92720e-01,2.42255e-01,1.05165e-01,5.50386e-01,2.88933e+00,9.19363e+01,1.47312e+00,9.60541e-02,2.77241e+00,5.36467e-04,5.75334e-04,2.53251e-01
1.15083e+05,4.03000e+00,0.00000e+00,2.89667e+00,2.53850e+00,0.00000e+00,5.16451e+00,0.00000e+00,5.16451e+00,7.43640e-01,1.43990e-01,1.21260e-01,1.55230e-01,3.82880e+00,3.94590e+00,5.59994e-01,0.00000e+00,1.62280e+00,1.04016e-01,1.62280e+00,1.55420e-01,1.62280e+00,-7.56940e+00,2.83520e-01,9.67226e-13,2.15510e-01,5.49867e-01,2.88574e+00,9.17810e+01,1.46903e+00,9.49036e-02,2.81602e+00,5.37180e-04,5.75334e-04,2.54432e-01
1.15083e+05,4.04000e+00,0.00000e+00,2.92616e+00,2.53850e+00,0.00000e+00,5.20098e+00,0.00000e+00,5.20098e+00,7.35170e-01,1.41352e-01,1.21773e-01,1.55887e-01,3.82838e+00,3.94448e+00,5.60447e-01,0.00000e+00,1.60142e+00,1.07957e-01,1.60142e+00,1.65541e-01,1.60142e+00,-7.81120e+00,2.91060e-01,2.38645e-01,1.08440e-01,5.49886e-01,2.92778e+00,9.17912e+01,1.47771e+00,9.45111e-02,2.82575e+00,5.37748e-04,5.75334e-04,2.54999e-01
1.15083e+05,4.05000e+00,0.00000e+00,2.97024e+00,2.53850e+00,0.00000e+00,5.19234e+00,0.00000e+00,5.19234e+00,6.51640e-01,1.25500e-01,1.22531e-01,1.56857e-01,3.82777e+00,3.94245e+00,5.61429e-01,0.00000e+00,1.60068e+00,1.14570e-01,1.60068e+00,1.68000e-01,1.60068e+00,-7.99230e+00,2.94330e-01,2.43900e-01,8.36692e-13,5.50136e-01,2.98938e+00,9.18723e+01,1.49187e+00,9.44435e-02,2.82095e+00,5.38178e-04,5.75334e-04,2.56198e-01
1.15083e+05,4.06000e+00,0.00000e+00,3.01432e+00,2.53850e+00,0.00000e+00,5.18403e+00,0.00000e+00,5.18403e+00,7.15520e-01,1.38024e-01,1.23052e-01,1.57524e-01,3.82716e+00,3.94042e+00,5.62411e-01,0.00000e+00,1.58052e+00,9.99564e-02,1.58052e+00,1.60700e-01,1.58052e+00,-8.15500e+00,3.01505e-01,2.40140e-01,1.06750e-01,5.50387e-01,3.05099e+00,9.19535e+01,1.50602e+00,9.43758e-02,2.81616e+00,5.38203e-04,5.75334e-04,2.56223e-01
1.15083e+05,4.07000e+00,0.00000e+00,3.04504e+00,2.53850e+00,0.00000e+00,5.15308e+00,0.00000e+00,5.15308e+00,6.93500e-01,1.34580e-01,1.23225e-01,1.57746e-01,3.82704e+00,3.93999e+00,5.62782e-01,0.00000e+00,1.60146e+00,1.16583e-01,1.60146e+00,1.55860e-01,1.60146e+00,-8.45810e+00,3.08740e-01,2.38850e-01,2.18350e-01,5.50507e-01,3.07730e+00,9.19908e+01,1.51488e+00,9.45045e-02,2.81785e+00,5.38052e-04,5.75334e-04,2.57148e-01
1.15083e+05,4.08000e+00,0.00000e+00,3.05575e+00,2.53850e+00,0.00000e+00,5.19180e+00,0.00000e+00,5.19180e+00,7.40610e-01,1.42650e-01,1.23570e-01,1.58188e-01,3.82762e+00,3.94196e+00,5.62238e-01,0.00000e+00,1.61820e+00,1.14571e-01,1.61820e+00,1.48933e-01,1.61820e+00,-8.26470e+00,2.97615e-01,2.40835e-01,1.09040e-01,5.50432e-01,3.05070e+00,9.19624e+01,1.51579e+00,9.49275e-02,2.82927e+00,5.39341e-04,5.75334e-04,2.57568e-01
1.15083e+05,4.09000e+00,0.00000e+00,3.06645e+00,2.53850e+00,0.00000e+00,5.19729e+00,0.00000e+00,5.19729e+00,6.72630e-01,1.29419e-01,1.24085e-01,1.58846e-01,3.82821e+00,3.94393e+00,5.61694e-01,0.00000e+00,1.52659e+00,1.12573e-01,1.52659e+00,1.51576e-01,1.52659e+00,-8.46250e+00,3.03600e-01,2.40810e-01,2.08830e-01,5.50358e-01,3.02410e+00,9.19339e+01,1.51669e+00,9.53505e-02,2.84069e+00,5.40346e-04,5.75334e-04,2.58127e-01
1.15083e+05,4.10000e+00,0.00000e+00,3.07715e+00,2.53850e+00,0.00000e+00,5.20560e+00,0.00000e+00,5.20560e+00,7.41270e-01,1.42399e-01,1.25004e-01,1.60023e-01,3.82880e+00,3.94590e+00,5.61150e-01,0.00000e+00,1.60853e+00,9.95075e-02,1.60853e+00,1.54233e-01,1.60853e+00,-8.40550e+00,3.09550e-01,2.41695e-01,2.17690e-01,5.50283e-01,2.99749e+00,9.19055e+01,1.51760e+00,9.57735e-02,2.85210e+00,5.40497e-04,5.75334e-04,2.58552e-01
1.15083e+05,4.11000e+00,0.00000e+00,3.07473e+00,2.53850e+00,0.00000e+00,5.19969e+00,0.00000e+00,5.19969e+00,6.97650e-01,1.34172e-01,1.25649e-01,1.60849e-01,3.82880e+00,3.94590e+00,5.62286e-01,0.00000e+00,1.65745e+00,1.09083e-01,1.65745e+00,1.55949e-01,1.65745e+00,-8.32880e+00,2.99610e-01,2.37800e-01,2.13990e-01,5.50609e-01,3.04801e+00,9.20032e+01,1.50478e+00,9.64995e-02,2.87522e+00,5.40335e-04,5.75334e-04,2.61512e-01
1.15083e+05,4.12000e+00,0.00000e+00,3.07230e+00,2.53850e+00,0.00000e+00,5.16776e+00,0.00000e+00,5.16776e+00,7.09710e-01,1.37334e-01,1.25935e-01,1.61216e-01,3.82880e+00,3.94590e+00,5.63423e-01,0.00000e+00,1.68577e+00,1.15549e-01,1.68577e+00,1.60824e-01,1.68577e+00,-8.48240e+00,2.91890e-01,2.42730e-01,2.19335e-01,5.50936e-01,3.09853e+00,9.21008e+01,1.49196e+00,9.72254e-02,2.89834e+00,5.41495e-04,5.75334e-04,2.60879e-01
1.15083e+05,4.13000e+00,0.00000e+00,3.06988e+00,2.53850e+00,0.00000e+00,5.21491e+00,0.00000e+00,5.21491e+00,7.44340e-01,1.42733e-01,1.26893e-01,1.62442e-01,3.82880e+00,3.94590e+00,5.64559e-01,0.00000e+00,1.67756e+00,1.02903e-01,1.67756e+00,1.48247e-01,1.67756e+00,-8.76140e+00,2.96200e-01,0.00000e+00,2.25660e-01,5.51262e-01,3.14905e+00,9.21984e+01,1.47914e+00,9.79514e-02,2.92147e+00,5.41475e-04,5.75334e-04,2.60483e-01
1.15083e+05,4.14000e+00,0.00000e+00,3.10940e+00,2.53850e+00,0.00000e+00,5.21993e+00,0.00000e+00,5.21993e+00,7.85240e-01,1.50431e-01,1.26927e-01,1.62486e-01,3.82888e+00,3.94584e+00,5.64847e-01,0.00000e+00,1.65939e+00,1.03171e-01,1.65939e+00,1.44787e-01,1.65939e+00,-9.13740e+00,2.98825e-01,2.39205e-01,1.07220e-01,5.50868e-01,3.17924e+00,9.20809e+01,1.47245e+00,9.71751e-02,2.93020e+00,5.42223e-04,5.75334e-04,2.63651e-01
1.15083e+05,4.15000e+00,0.00000e+00,3.16689e+00,2.53850e+00,0.00000e+00,5.23924e+00,0.00000e+00,5.23924e+00,6.79260e-01,1.29649e-01,1.27420e-01,1.63116e-01,3.82901e+00,3.94575e+00,5.64771e-01,0.00000e+00,1.62462e+00,1.09003e-01,1.62462e+00,1.51410e-01,1.62462e+00,-9.12740e+00,3.13230e-01,2.35480e-01,2.16630e-01,5.50166e-01,3.20071e+00,9.18711e+01,1.46839e+00,9.57549e-02,2.93276e+00,5.42902e-04,5.75334e-04,2.62999e-01
1.15083e+05,4.16000e+00,0.00000e+00,3.22439e+00,2.53850e+00,0.00000e+00,5.20494e+00,0.00000e+00,5.20494e+00,7.24690e-01,1.39231e-01,1.27985e-01,1.63840e-01,3.82913e+00,3.94565e+00,5.64695e-01,0.00000e+00,1.58052e+00,1.26753e-01,1.58052e+00,1.56278e-01,1.58052e+00,-9.19090e+00,3.06845e-01,2.41685e-01,2.17175e-01,5.49464e-01,3.22218e+00,9.16613e+01,1.46433e+00,9.43348e-02,2.93532e+00,5.43016e-04,5.75334e-04,2.63893e-01
1.15083e+05,4.17000e+00,0.00000e+00,3.25352e+00,2.53850e+00,0.00000e+00,5.21285e+00,0.00000e+00,5.21285e+00,7.59630e-01,1.45723e-01,1.27963e-01,1.63812e-01,3.82920e+00,3.94560e+00,5.64479e-01,0.00000e+00,1.61290e+00,1.24112e-01,1.61290e+00,1.57890e-01,1.61290e+00,-9.35400e+00,3.00270e-01,2.37800e-01,2.17710e-01,5.48949e-01,3.24275e+00,9.15077e+01,1.46250e+00,9.32842e-02,2.94952e+00,5.43895e-04,5.75334e-04,2.63201e-01
1.15083e+05,4.18000e+00,0.00000e+00,3.24012e+00,2.53850e+00,0.00000e+00,5.22955e+00,0.00000e+00,5.22955e+00,6.87290e-01,1.31424e-01,1.28579e-01,1.64599e-01,3.82920e+00,3.94560e+00,5.64053e-01,0.00000e+00,1.61806e+00,1.14070e-01,1.61806e+00,1.46476e-01,1.61806e+00,-9.37310e+00,3.12065e-01,2.37660e-01,2.17120e-01,5.48717e-01,3.26196e+00,9.14384e+01,1.46402e+00,9.27878e-02,2.98119e+00,5.43743e-04,5.75334e-04,2.64627e-01
1.15083e+05,4.19000e+00,0.00000e+00,3.22671e+00,2.53850e+00,0.00000e+00,5.25783e+00,0.00000e+00,5.25783e+00,8.03360e-01,1.52793e-01,1.29236e-01,1.65441e-01,3.82920e+00,3.94560e+00,5.63626e-01,0.00000e+00,1.65807e+00,1.26662e-01,1.65807e+00,1.51641e-01,1.65807e+00,-9.52560e+00,3.27180e-01,2.35170e-01,2.15730e-01,5.48485e-01,3.28116e+00,9.13691e+01,1.46555e+00,9.22914e-02,3.01286e+00,5.44919e-04,5.75334e-04,2.64663e-01
1.15083e+05,4.20000e+00,0.00000e+00,3.21330e+00,2.53850e+00,0.00000e+00,5.26312e+00,0.00000e+00,5.26312e+00,6.95010e-01,1.32053e-01,1.29495e-01,1.65773e-01,3.82920e+00,3.94560e+00,5.63200e-01,0.00000e+00,1.66194e+00,1.34784e-01,1.66194e+00,1.46174e-01,1.66194e+00,-9.17370e+00,3.25215e-01,2.30295e-01,2.17195e-01,5.48253e-01,3.30037e+00,9.12998e+01,1.46708e+00,9.17950e-02,3.04453e+00,5.44709e-04,5.75334e-04,2.64590e-01
1.15083e+05,4.21000e+00,0.00000e+00,3.23128e+00,2.53850e+00,0.00000e+00,5.23928e+00,0.00000e+00,5.23928e+00,8.10770e-01,1.54748e-01,1.30283e-01,1.66782e-01,3.82920e+00,3.94560e+00,5.63476e-01,0.00000e+00,1.68293e+00,1.18931e-01,1.68293e+00,1.51426e-01,1.68293e+00,-9.18610e+00,3.22210e-01,2.39460e-01,2.21000e-01,5.49650e-01,3.25383e+00,9.17228e+01,1.47429e+00,9.47808e-02,3.09102e+00,5.45934e-04,5.75334e-04,2.67145e-01
1.15083e+05,4.22000e+00,0.00000e+00,3.24925e+00,2.53850e+00,0.00000e+00,5.22177e+00,0.00000e+00,5.22177e+00,7.02740e-01,1.34579e-01,1.30510e-01,1.67072e-01,3.82920e+00,3.94560e+00,5.63752e-01,0.00000e+00,1.68565e+00,1.21259e-01,1.68565e+00,1.52066e-01,1.68565e+00,-9.51090e+00,3.19120e-01,2.34020e-01,2.25360e-01,5.51048e-01,3.20729e+00,9.21458e+01,1.48150e+00,9.77666e-02,3.13750e+00,5.45523e-04,5.75334e-04,2.68084e-01
1.15083e+05,4.23000e+00,0.00000e+00,3.26723e+00,2.53850e+00,0.00000e+00,5.25152e+00,0.00000e+00,5.25152e+00,7.72220e-01,1.47047e-01,1.30755e-01,1.67386e-01,3.82920e+00,3.94560e+00,5.64027e-01,0.00000e+00,1.67784e+00,1.29559e-01,1.67784e+00,1.57228e-01,1.67784e+00,-9.44290e+00,3.17360e-01,2.25380e-01,1.14567e-12,5.52445e-01,3.16075e+00,9.25688e+01,1.48872e+00,1.00752e-01,3.18398e+00,5.46386e-04,5.75334e-04,2.67447e-01
1.15083e+05,4.24000e+00,0.00000e+00,3.28413e+00,2.53850e+00,0.00000e+00,5.27367e+00,0.00000e+00,5.27367e+00,7.48440e-01,1.41920e-01,1.31631e-01,1.68507e-01,3.82920e+00,3.94560e+00,5.63682e-01,0.00000e+00,1.65137e+00,1.15525e-01,1.65137e+00,1.53435e-01,1.65137e+00,-9.72620e+00,2.93700e-01,0.00000e+00,2.30905e-01,5.51731e-01,3.17653e+00,9.23533e+01,1.47499e+00,9.92806e-02,3.18718e+00,5.47107e-04,5.75334e-04,2.67942e-01
1.15083e+05,4.25000e+00,0.00000e+00,3.30056e+00,2.53850e+00,0.00000e+00,5.25925e+00,0.00000e+00,5.25925e+00,7.55660e-01,1.43682e-01,1.31810e-01,1.68737e-01,3.82920e+00,3.94560e+00,5.63069e-01,0.00000e+00,1.67275e+00,1.25312e-01,1.67275e+00,1.51187e-01,1.67275e+00,-9.41830e+00,3.10780e-01,2.29340e-01,2.23770e-01,5.50112e-01,3.21901e+00,9.18641e+01,1.45229e+00,9.58985e-02,3.17182e+00,5.48576e-04,5.75334e-04,2.67849e-01
1.15083e+05,4.26000e+00,0.00000e+00,3.31699e+00,2.53850e+00,0.00000e+00,5.26112e+00,0.00000e+00,5.26112e+00,7.89460e-01,1.50055e-01,1.32626e-01,1.69781e-01,3.82920e+00,3.94560e+00,5.62457e-01,0.00000e+00,1.68801e+00,1.36449e-01,1.68801e+00,1.56347e-01,1.68801e+00,-9.56750e+00,3.33865e-01,1.11575e-01,2.29580e-01,5.48493e-01,3.26150e+00,9.13749e+01,1.42960e+00,9.25164e-02,3.15647e+00,5.49202e-04,5.75334e-04,2.68195e-01
